meter,date,time,kw
85400796,2024-01-02,14:30:00.000,0.072
85400796,2024-01-02,14:45:00.000,0.148
85400796,2024-01-02,15:00:00.000,0.124
85400796,2024-01-02,15:15:00.000,0.052
85400796,2024-01-02,15:30:00.000,0.052
85400796,2024-01-02,15:45:00.000,0.052
85400796,2024-01-02,16:00:00.000,0.048
85400796,2024-01-02,16:15:00.000,0.052
85400796,2024-01-02,16:30:00.000,0.052
85400796,2024-01-02,16:45:00.000,2.796
85400796,2024-01-02,17:00:00.000,0.244
85400796,2024-01-02,17:15:00.000,0.08
85400796,2024-01-02,17:30:00.000,0.052
85400796,2024-01-02,17:45:00.000,0.048
85400796,2024-01-02,18:00:00.000,0.052
85400796,2024-01-02,18:15:00.000,0.704
85400796,2024-01-02,18:30:00.000,2.16
85400796,2024-01-02,18:45:00.000,0.108
85400796,2024-01-02,19:00:00.000,0.152
85400796,2024-01-02,19:15:00.000,2.136
85400796,2024-01-02,19:30:00.000,0.048
85400796,2024-01-02,19:45:00.000,2.812
85400796,2024-01-02,20:00:00.000,0.052
85400796,2024-01-02,20:15:00.000,0.052
85400796,2024-01-02,20:30:00.000,0.052
85400796,2024-01-02,20:45:00.000,0.128
85400796,2024-01-02,21:00:00.000,0.652
85400796,2024-01-02,21:15:00.000,2.592
85400796,2024-01-02,21:30:00.000,0.104
85400796,2024-01-02,21:45:00.000,0.152
85400796,2024-01-02,22:00:00.000,0.128
85400796,2024-01-02,22:15:00.000,0.052
85400796,2024-01-02,22:30:00.000,2.372
85400796,2024-01-02,22:45:00.000,0.696
85400796,2024-01-02,23:00:00.000,0.048
85400796,2024-01-02,23:15:00.000,0.052
85400796,2024-01-02,23:30:00.000,0.528
85400796,2024-01-02,23:45:00.000,2.632
85400796,2024-01-03,00:00:00.000,0.152
85400796,2024-01-03,00:15:00.000,0.084
85400796,2024-01-03,00:30:00.000,0.052
85400796,2024-01-03,00:45:00.000,3.064
85400796,2024-01-03,01:00:00.000,0.052
85400796,2024-01-03,01:15:00.000,0.052
85400796,2024-01-03,01:30:00.000,0.532
85400796,2024-01-03,01:45:00.000,2.388
85400796,2024-01-03,02:00:00.000,0.072
85400796,2024-01-03,02:15:00.000,0.152
85400796,2024-01-03,02:30:00.000,0.14
85400796,2024-01-03,02:45:00.000,2.6
85400796,2024-01-03,03:00:00.000,0.512
85400796,2024-01-03,03:15:00.000,0.052
85400796,2024-01-03,03:30:00.000,0.052
85400796,2024-01-03,03:45:00.000,3.06
85400796,2024-01-03,04:00:00.000,0.048
85400796,2024-01-03,04:15:00.000,0.052
85400796,2024-01-03,04:30:00.000,2.928
85400796,2024-01-03,04:45:00.000,0.148
85400796,2024-01-03,05:00:00.000,0.112
85400796,2024-01-03,05:15:00.000,0.048
85400796,2024-01-03,05:30:00.000,3.048
85400796,2024-01-03,05:45:00.000,0.052
85400796,2024-01-03,06:00:00.000,0.052
85400796,2024-01-03,06:15:00.000,1.82
85400796,2024-01-03,06:30:00.000,1.06
85400796,2024-01-03,06:45:00.000,0.132
85400796,2024-01-03,07:00:00.000,0.148
85400796,2024-01-03,07:15:00.000,2.824
85400796,2024-01-03,07:30:00.000,0.052
85400796,2024-01-03,07:45:00.000,0.052
85400796,2024-01-03,08:00:00.000,0.676
85400796,2024-01-03,08:15:00.000,2.336
85400796,2024-01-03,08:30:00.000,0.052
85400796,2024-01-03,08:45:00.000,0.072
85400796,2024-01-03,09:00:00.000,2.88
85400796,2024-01-03,09:15:00.000,0.128
85400796,2024-01-03,09:30:00.000,0.052
85400796,2024-01-03,09:45:00.000,0.052
85400796,2024-01-03,10:00:00.000,2.936
85400796,2024-01-03,10:15:00.000,0.496
85400796,2024-01-03,10:30:00.000,1.652
85400796,2024-01-03,10:45:00.000,2.308
85400796,2024-01-03,11:00:00.000,0.54
85400796,2024-01-03,11:15:00.000,0.152
85400796,2024-01-03,11:30:00.000,0.136
85400796,2024-01-03,11:45:00.000,0.5
85400796,2024-01-03,12:00:00.000,2.508
85400796,2024-01-03,12:15:00.000,0.052
85400796,2024-01-03,12:30:00.000,0.048
85400796,2024-01-03,12:45:00.000,2.76
85400796,2024-01-03,13:00:00.000,0.052
85400796,2024-01-03,13:15:00.000,0.112
85400796,2024-01-03,13:30:00.000,0.152
85400796,2024-01-03,13:45:00.000,0.088
85400796,2024-01-03,14:00:00.000,2.68
85400796,2024-01-03,14:15:00.000,0.148
85400796,2024-01-03,14:30:00.000,0.052
85400796,2024-01-03,14:45:00.000,0.052
85400796,2024-01-03,15:00:00.000,0.052
85400796,2024-01-03,15:15:00.000,0.068
85400796,2024-01-03,15:30:00.000,2.88
85400796,2024-01-03,15:45:00.000,0.124
85400796,2024-01-03,16:00:00.000,0.052
85400796,2024-01-03,16:15:00.000,0.048
85400796,2024-01-03,16:30:00.000,0.052
85400796,2024-01-03,16:45:00.000,0.052
85400796,2024-01-03,17:00:00.000,2.82
85400796,2024-01-03,17:15:00.000,0.052
85400796,2024-01-03,17:30:00.000,0.128
85400796,2024-01-03,17:45:00.000,0.152
85400796,2024-01-03,18:00:00.000,0.072
85400796,2024-01-03,18:15:00.000,0.052
85400796,2024-01-03,18:30:00.000,0.324
85400796,2024-01-03,18:45:00.000,2.52
85400796,2024-01-03,19:00:00.000,0.052
85400796,2024-01-03,19:15:00.000,0.052
85400796,2024-01-03,19:30:00.000,0.1
85400796,2024-01-03,19:45:00.000,0.152
85400796,2024-01-03,20:00:00.000,0.088
85400796,2024-01-03,20:15:00.000,2.832
85400796,2024-01-03,20:30:00.000,0.052
85400796,2024-01-03,20:45:00.000,0.048
85400796,2024-01-03,21:00:00.000,0.052
85400796,2024-01-03,21:15:00.000,0.052
85400796,2024-01-03,21:30:00.000,2.868
85400796,2024-01-03,21:45:00.000,0.152
85400796,2024-01-03,22:00:00.000,0.112
85400796,2024-01-03,22:15:00.000,0.052
85400796,2024-01-03,22:30:00.000,0.052
85400796,2024-01-03,22:45:00.000,0.052
85400796,2024-01-03,23:00:00.000,2.852
85400796,2024-01-03,23:15:00.000,0.052
85400796,2024-01-03,23:30:00.000,0.052
85400796,2024-01-03,23:45:00.000,0.104
85400796,2024-01-04,00:00:00.000,0.152
85400796,2024-01-04,00:15:00.000,0.096
85400796,2024-01-04,00:30:00.000,0.052
85400796,2024-01-04,00:45:00.000,2.316
85400796,2024-01-04,01:00:00.000,0.052
85400796,2024-01-04,01:15:00.000,0.052
85400796,2024-01-04,01:30:00.000,0.048
85400796,2024-01-04,01:45:00.000,4.776
85400796,2024-01-04,02:00:00.000,0.376
85400796,2024-01-04,02:15:00.000,0.148
85400796,2024-01-04,02:30:00.000,0.108
85400796,2024-01-04,02:45:00.000,0.052
85400796,2024-01-04,03:00:00.000,0.052
85400796,2024-01-04,03:15:00.000,2.236
85400796,2024-01-04,03:30:00.000,0.704
85400796,2024-01-04,03:45:00.000,0.052
85400796,2024-01-04,04:00:00.000,0.052
85400796,2024-01-04,04:15:00.000,0.136
85400796,2024-01-04,04:30:00.000,0.152
85400796,2024-01-04,04:45:00.000,3.08
85400796,2024-01-04,05:00:00.000,0.052
85400796,2024-01-04,05:15:00.000,0.052
85400796,2024-01-04,05:30:00.000,0.052
85400796,2024-01-04,05:45:00.000,0.052
85400796,2024-01-04,06:00:00.000,0.712
85400796,2024-01-04,06:15:00.000,2.416
85400796,2024-01-04,06:30:00.000,0.148
85400796,2024-01-04,06:45:00.000,0.104
85400796,2024-01-04,07:00:00.000,0.052
85400796,2024-01-04,07:15:00.000,2.644
85400796,2024-01-04,07:30:00.000,0.052
85400796,2024-01-04,07:45:00.000,0.048
85400796,2024-01-04,08:00:00.000,0.052
85400796,2024-01-04,08:15:00.000,0.712
85400796,2024-01-04,08:30:00.000,2.46
85400796,2024-01-04,08:45:00.000,0.108
85400796,2024-01-04,09:00:00.000,0.052
85400796,2024-01-04,09:15:00.000,0.048
85400796,2024-01-04,09:30:00.000,0.132
85400796,2024-01-04,09:45:00.000,2.864
85400796,2024-01-04,10:00:00.000,0.048
85400796,2024-01-04,10:15:00.000,0.052
85400796,2024-01-04,10:30:00.000,0.14
85400796,2024-01-04,10:45:00.000,0.144
85400796,2024-01-04,11:00:00.000,0.136
85400796,2024-01-04,11:15:00.000,2.68
85400796,2024-01-04,11:30:00.000,0.048
85400796,2024-01-04,11:45:00.000,0.052
85400796,2024-01-04,12:00:00.000,0.048
85400796,2024-01-04,12:15:00.000,0.052
85400796,2024-01-04,12:30:00.000,2.608
85400796,2024-01-04,12:45:00.000,0.148
85400796,2024-01-04,13:00:00.000,0.104
85400796,2024-01-04,13:15:00.000,0.052
85400796,2024-01-04,13:30:00.000,0.052
85400796,2024-01-04,13:45:00.000,0.052
85400796,2024-01-04,14:00:00.000,0.048
85400796,2024-01-04,14:15:00.000,0.052
85400796,2024-01-04,14:30:00.000,2.8
85400796,2024-01-04,14:45:00.000,0.148
85400796,2024-01-04,15:00:00.000,0.12
85400796,2024-01-04,15:15:00.000,0.052
85400796,2024-01-04,15:30:00.000,0.048
85400796,2024-01-04,15:45:00.000,0.052
85400796,2024-01-04,16:00:00.000,1.684
85400796,2024-01-04,16:15:00.000,0.048
85400796,2024-01-04,16:30:00.000,0.232
85400796,2024-01-04,16:45:00.000,5.232
85400796,2024-01-04,17:00:00.000,0.148
85400796,2024-01-04,17:15:00.000,0.072
85400796,2024-01-04,17:30:00.000,1.608
85400796,2024-01-04,17:45:00.000,1.444
85400796,2024-01-04,18:00:00.000,0.048
85400796,2024-01-04,18:15:00.000,0.052
85400796,2024-01-04,18:30:00.000,2.996
85400796,2024-01-04,18:45:00.000,0.104
85400796,2024-01-04,19:00:00.000,0.148
85400796,2024-01-04,19:15:00.000,0.092
85400796,2024-01-04,19:30:00.000,2.448
85400796,2024-01-04,19:45:00.000,0.052
85400796,2024-01-04,20:00:00.000,0.048
85400796,2024-01-04,20:15:00.000,0.052
85400796,2024-01-04,20:30:00.000,2.82
85400796,2024-01-04,20:45:00.000,0.052
85400796,2024-01-04,21:00:00.000,0.156
85400796,2024-01-04,21:15:00.000,0.14
85400796,2024-01-04,21:30:00.000,2.84
85400796,2024-01-04,21:45:00.000,0.052
85400796,2024-01-04,22:00:00.000,0.048
85400796,2024-01-04,22:15:00.000,0.052
85400796,2024-01-04,22:30:00.000,0.148
85400796,2024-01-04,22:45:00.000,2.948
85400796,2024-01-04,23:00:00.000,0.108
85400796,2024-01-04,23:15:00.000,0.224
85400796,2024-01-04,23:30:00.000,2.204
85400796,2024-01-04,23:45:00.000,0.956
85400796,2024-01-05,00:00:00.000,0.156
85400796,2024-01-05,00:15:00.000,0.144
85400796,2024-01-05,00:30:00.000,0.048
85400796,2024-01-05,00:45:00.000,3.084
85400796,2024-01-05,01:00:00.000,0.052
85400796,2024-01-05,01:15:00.000,0.052
85400796,2024-01-05,01:30:00.000,0.048
85400796,2024-01-05,01:45:00.000,0.052
85400796,2024-01-05,02:00:00.000,0.348
85400796,2024-01-05,02:15:00.000,2.508
85400796,2024-01-05,02:30:00.000,0.144
85400796,2024-01-05,02:45:00.000,0.052
85400796,2024-01-05,03:00:00.000,0.052
85400796,2024-01-05,03:15:00.000,2.696
85400796,2024-01-05,03:30:00.000,0.052
85400796,2024-01-05,03:45:00.000,0.052
85400796,2024-01-05,04:00:00.000,0.048
85400796,2024-01-05,04:15:00.000,1.1
85400796,2024-01-05,04:30:00.000,1.652
85400796,2024-01-05,04:45:00.000,0.128
85400796,2024-01-05,05:00:00.000,0.148
85400796,2024-01-05,05:15:00.000,0.108
85400796,2024-01-05,05:30:00.000,3.048
85400796,2024-01-05,05:45:00.000,0.052
85400796,2024-01-05,06:00:00.000,0.048
85400796,2024-01-05,06:15:00.000,0.052
85400796,2024-01-05,06:30:00.000,0.052
85400796,2024-01-05,06:45:00.000,2.636
85400796,2024-01-05,07:00:00.000,0.052
85400796,2024-01-05,07:15:00.000,0.136
85400796,2024-01-05,07:30:00.000,0.148
85400796,2024-01-05,07:45:00.000,0.736
85400796,2024-01-05,08:00:00.000,2.176
85400796,2024-01-05,08:15:00.000,0.048
85400796,2024-01-05,08:30:00.000,0.052
85400796,2024-01-05,08:45:00.000,1.616
85400796,2024-01-05,09:00:00.000,1.244
85400796,2024-01-05,09:15:00.000,2.064
85400796,2024-01-05,09:30:00.000,0.084
85400796,2024-01-05,09:45:00.000,0.148
85400796,2024-01-05,10:00:00.000,2.308
85400796,2024-01-05,10:15:00.000,0.052
85400796,2024-01-05,10:30:00.000,0.052
85400796,2024-01-05,10:45:00.000,0.052
85400796,2024-01-05,11:00:00.000,0.684
85400796,2024-01-05,11:15:00.000,2.128
85400796,2024-01-05,11:30:00.000,0.048
85400796,2024-01-05,11:45:00.000,0.148
85400796,2024-01-05,12:00:00.000,0.148
85400796,2024-01-05,12:15:00.000,0.056
85400796,2024-01-05,12:30:00.000,2.7
85400796,2024-01-05,12:45:00.000,0.32
85400796,2024-01-05,13:00:00.000,0.052
85400796,2024-01-05,13:15:00.000,0.048
85400796,2024-01-05,13:30:00.000,0.052
85400796,2024-01-05,13:45:00.000,0.076
85400796,2024-01-05,14:00:00.000,0.152
85400796,2024-01-05,14:15:00.000,0.124
85400796,2024-01-05,14:30:00.000,2.952
85400796,2024-01-05,14:45:00.000,0.052
85400796,2024-01-05,15:00:00.000,0.048
85400796,2024-01-05,15:15:00.000,0.052
85400796,2024-01-05,15:30:00.000,0.052
85400796,2024-01-05,15:45:00.000,0.884
85400796,2024-01-05,16:00:00.000,2.18
85400796,2024-01-05,16:15:00.000,0.148
85400796,2024-01-05,16:30:00.000,0.14
85400796,2024-01-05,16:45:00.000,0.052
85400796,2024-01-05,17:00:00.000,3.016
85400796,2024-01-05,17:15:00.000,0.052
85400796,2024-01-05,17:30:00.000,0.048
85400796,2024-01-05,17:45:00.000,0.528
85400796,2024-01-05,18:00:00.000,2.54
85400796,2024-01-05,18:15:00.000,0.144
85400796,2024-01-05,18:30:00.000,0.144
85400796,2024-01-05,18:45:00.000,0.052
85400796,2024-01-05,19:00:00.000,3.2
85400796,2024-01-05,19:15:00.000,0.052
85400796,2024-01-05,19:30:00.000,0.048
85400796,2024-01-05,19:45:00.000,0.904
85400796,2024-01-05,20:00:00.000,2.18
85400796,2024-01-05,20:15:00.000,0.108
85400796,2024-01-05,20:30:00.000,0.148
85400796,2024-01-05,20:45:00.000,2.32
85400796,2024-01-05,21:00:00.000,0.052
85400796,2024-01-05,21:15:00.000,0.048
85400796,2024-01-05,21:30:00.000,0.912
85400796,2024-01-05,21:45:00.000,2.004
85400796,2024-01-05,22:00:00.000,0.052
85400796,2024-01-05,22:15:00.000,0.076
85400796,2024-01-05,22:30:00.000,0.152
85400796,2024-01-05,22:45:00.000,2.736
85400796,2024-01-05,23:00:00.000,0.048
85400796,2024-01-05,23:15:00.000,0.052
85400796,2024-01-05,23:30:00.000,0.052
85400796,2024-01-05,23:45:00.000,0.348
85400796,2024-01-06,00:00:00.000,2.572
85400796,2024-01-06,00:15:00.000,0.052
85400796,2024-01-06,00:30:00.000,2.52
85400796,2024-01-06,00:45:00.000,0.148
85400796,2024-01-06,01:00:00.000,0.92
85400796,2024-01-06,01:15:00.000,2.012
85400796,2024-01-06,01:30:00.000,0.052
85400796,2024-01-06,01:45:00.000,0.052
85400796,2024-01-06,02:00:00.000,0.536
85400796,2024-01-06,02:15:00.000,2.568
85400796,2024-01-06,02:30:00.000,0.116
85400796,2024-01-06,02:45:00.000,0.148
85400796,2024-01-06,03:00:00.000,0.076
85400796,2024-01-06,03:15:00.000,2.884
85400796,2024-01-06,03:30:00.000,0.052
85400796,2024-01-06,03:45:00.000,0.052
85400796,2024-01-06,04:00:00.000,0.052
85400796,2024-01-06,04:15:00.000,2.888
85400796,2024-01-06,04:30:00.000,0.1
85400796,2024-01-06,04:45:00.000,0.148
85400796,2024-01-06,05:00:00.000,0.092
85400796,2024-01-06,05:15:00.000,3.064
85400796,2024-01-06,05:30:00.000,0.052
85400796,2024-01-06,05:45:00.000,0.052
85400796,2024-01-06,06:00:00.000,0.052
85400796,2024-01-06,06:15:00.000,2.868
85400796,2024-01-06,06:30:00.000,0.052
85400796,2024-01-06,06:45:00.000,0.148
85400796,2024-01-06,07:00:00.000,0.14
85400796,2024-01-06,07:15:00.000,2.856
85400796,2024-01-06,07:30:00.000,0.052
85400796,2024-01-06,07:45:00.000,0.048
85400796,2024-01-06,08:00:00.000,0.16
85400796,2024-01-06,08:15:00.000,2.928
85400796,2024-01-06,08:30:00.000,0.048
85400796,2024-01-06,08:45:00.000,0.052
85400796,2024-01-06,09:00:00.000,3.128
85400796,2024-01-06,09:15:00.000,0.148
85400796,2024-01-06,09:30:00.000,0.06
85400796,2024-01-06,09:45:00.000,0.052
85400796,2024-01-06,10:00:00.000,2.652
85400796,2024-01-06,10:15:00.000,0.052
85400796,2024-01-06,10:30:00.000,0.052
85400796,2024-01-06,10:45:00.000,0.052
85400796,2024-01-06,11:00:00.000,3.032
85400796,2024-01-06,11:15:00.000,0.148
85400796,2024-01-06,11:30:00.000,0.112
85400796,2024-01-06,11:45:00.000,0.048
85400796,2024-01-06,12:00:00.000,1.076
85400796,2024-01-06,12:15:00.000,1.964
85400796,2024-01-06,12:30:00.000,0.056
85400796,2024-01-06,12:45:00.000,0.052
85400796,2024-01-06,13:00:00.000,0.052
85400796,2024-01-06,13:15:00.000,0.152
85400796,2024-01-06,13:30:00.000,0.256
85400796,2024-01-06,13:45:00.000,2.712
85400796,2024-01-06,14:00:00.000,0.052
85400796,2024-01-06,14:15:00.000,0.048
85400796,2024-01-06,14:30:00.000,0.052
85400796,2024-01-06,14:45:00.000,0.052
85400796,2024-01-06,15:00:00.000,0.048
85400796,2024-01-06,15:15:00.000,1.328
85400796,2024-01-06,15:30:00.000,1.696
85400796,2024-01-06,15:45:00.000,0.092
85400796,2024-01-06,16:00:00.000,0.048
85400796,2024-01-06,16:15:00.000,0.052
85400796,2024-01-06,16:30:00.000,0.052
85400796,2024-01-06,16:45:00.000,2.836
85400796,2024-01-06,17:00:00.000,0.052
85400796,2024-01-06,17:15:00.000,0.968
85400796,2024-01-06,17:30:00.000,1.396
85400796,2024-01-06,17:45:00.000,0.128
85400796,2024-01-06,18:00:00.000,2.624
85400796,2024-01-06,18:15:00.000,0.052
85400796,2024-01-06,18:30:00.000,0.052
85400796,2024-01-06,18:45:00.000,2.816
85400796,2024-01-06,19:00:00.000,0.048
85400796,2024-01-06,19:15:00.000,0.052
85400796,2024-01-06,19:30:00.000,0.128
85400796,2024-01-06,19:45:00.000,2.3
85400796,2024-01-06,20:00:00.000,0.696
85400796,2024-01-06,20:15:00.000,0.052
85400796,2024-01-06,20:30:00.000,0.052
85400796,2024-01-06,20:45:00.000,2.808
85400796,2024-01-06,21:00:00.000,0.052
85400796,2024-01-06,21:15:00.000,0.052
85400796,2024-01-06,21:30:00.000,0.084
85400796,2024-01-06,21:45:00.000,0.152
85400796,2024-01-06,22:00:00.000,2.724
85400796,2024-01-06,22:15:00.000,0.052
85400796,2024-01-06,22:30:00.000,0.048
85400796,2024-01-06,22:45:00.000,0.052
85400796,2024-01-06,23:00:00.000,2.856
85400796,2024-01-06,23:15:00.000,0.048
85400796,2024-01-06,23:30:00.000,0.052
85400796,2024-01-06,23:45:00.000,0.14
85400796,2024-01-07,00:00:00.000,0.148
85400797,2024-01-01,00:15:00.000,1.48
85400797,2024-01-01,00:30:00.000,0.56
85400797,2024-01-01,00:45:00.000,0.976
85400797,2024-01-01,01:00:00.000,1.336
85400797,2024-01-01,01:15:00.000,1.552
85400797,2024-01-01,01:30:00.000,1.488
85400797,2024-01-01,01:45:00.000,1.428
85400797,2024-01-01,02:00:00.000,1.42
85400797,2024-01-01,02:15:00.000,1.424
85400797,2024-01-01,02:30:00.000,1.544
85400797,2024-01-01,02:45:00.000,1.516
85400797,2024-01-01,03:00:00.000,1.428
85400797,2024-01-01,03:15:00.000,1.416
85400797,2024-01-01,03:30:00.000,1.444
85400797,2024-01-01,03:45:00.000,1.48
85400797,2024-01-01,04:00:00.000,1.516
85400797,2024-01-01,04:15:00.000,2.196
85400797,2024-01-01,04:30:00.000,2.012
85400797,2024-01-01,04:45:00.000,1.464
85400797,2024-01-01,05:00:00.000,1.448
85400797,2024-01-01,05:15:00.000,1.452
85400797,2024-01-01,05:30:00.000,2.82
85400797,2024-01-01,05:45:00.000,1.476
85400797,2024-01-01,06:00:00.000,1.476
85400797,2024-01-01,06:15:00.000,1.416
85400797,2024-01-01,06:30:00.000,2.72
85400797,2024-01-01,06:45:00.000,1.48
85400797,2024-01-01,07:00:00.000,1.532
85400797,2024-01-01,07:15:00.000,1.976
85400797,2024-01-01,07:30:00.000,2.188
85400797,2024-01-01,07:45:00.000,1.416
