meter,date,time,kw
82445255,2024-08-02,10:45:00.000,0.288
82445255,2024-08-02,11:00:00.000,0.304
82445255,2024-08-02,11:15:00.000,1.4
82445255,2024-08-02,11:30:00.000,1.056
82445255,2024-08-02,11:45:00.000,0.564
82445255,2024-08-02,12:00:00.000,0.82
82445255,2024-08-02,12:15:00.000,0.768
82445255,2024-08-02,12:30:00.000,0.48
82445255,2024-08-02,12:45:00.000,0.824
82445255,2024-08-02,13:00:00.000,0.792
82445255,2024-08-02,13:15:00.000,0.764
82445255,2024-08-02,13:30:00.000,0.792
82445255,2024-08-02,13:45:00.000,0.728
82445255,2024-08-02,14:00:00.000,0.24
82445255,2024-08-02,14:15:00.000,0.196
82445255,2024-08-02,14:30:00.000,0.156
82445255,2024-08-02,14:45:00.000,0.188
82445255,2024-08-02,15:00:00.000,0.244
82445255,2024-08-02,15:15:00.000,0.404
82445255,2024-08-02,15:30:00.000,2.252
82445255,2024-08-02,15:45:00.000,2.184
82445255,2024-08-02,16:00:00.000,1.36
82445255,2024-08-02,16:15:00.000,1.296
82445255,2024-08-02,16:30:00.000,1.376
82445255,2024-08-02,16:45:00.000,1.732
82445255,2024-08-02,17:00:00.000,1.388
82445255,2024-08-02,17:15:00.000,1.328
82445255,2024-08-02,17:30:00.000,1.296
82445255,2024-08-02,17:45:00.000,1.4
82445255,2024-08-02,18:00:00.000,0.496
82445255,2024-08-02,18:15:00.000,0.144
82445255,2024-08-02,18:30:00.000,0.168
82445255,2024-08-02,18:45:00.000,0.16
82445255,2024-08-02,19:00:00.000,0.212
82445255,2024-08-02,19:15:00.000,0.248
82445255,2024-08-02,19:30:00.000,0.244
82445255,2024-08-02,19:45:00.000,0.244
82445255,2024-08-02,20:00:00.000,0.164
82445255,2024-08-02,20:15:00.000,0.94
82445255,2024-08-02,20:30:00.000,2.068
82445255,2024-08-02,20:45:00.000,2.116
82445255,2024-08-02,21:00:00.000,2.092
82445255,2024-08-02,21:15:00.000,1.416
82445255,2024-08-02,21:30:00.000,1.34
82445255,2024-08-02,21:45:00.000,1.176
82445255,2024-08-02,22:00:00.000,1.152
82445255,2024-08-02,22:15:00.000,1.06
82445255,2024-08-02,22:30:00.000,0.732
82445255,2024-08-02,22:45:00.000,0.68
82445255,2024-08-02,23:00:00.000,0.704
82445255,2024-08-02,23:15:00.000,0.396
82445255,2024-08-02,23:30:00.000,0.312
82445255,2024-08-02,23:45:00.000,0.3
82445255,2024-08-03,00:00:00.000,0.612
82445255,2024-08-03,00:15:00.000,0.332
82445255,2024-08-03,00:30:00.000,0.312
82445255,2024-08-03,00:45:00.000,0.32
82445255,2024-08-03,01:00:00.000,0.316
82445255,2024-08-03,01:15:00.000,0.244
82445255,2024-08-03,01:30:00.000,0.232
82445255,2024-08-03,01:45:00.000,0.292
82445255,2024-08-03,02:00:00.000,0.316
82445255,2024-08-03,02:15:00.000,0.32
82445255,2024-08-03,02:30:00.000,0.276
82445255,2024-08-03,02:45:00.000,0.236
82445255,2024-08-03,03:00:00.000,0.252
82445255,2024-08-03,03:15:00.000,0.324
82445255,2024-08-03,03:30:00.000,0.316
82445255,2024-08-03,03:45:00.000,0.312
82445255,2024-08-03,04:00:00.000,0.232
82445255,2024-08-03,04:15:00.000,0.232
82445255,2024-08-03,04:30:00.000,0.308
82445255,2024-08-03,04:45:00.000,0.32
82445255,2024-08-03,05:00:00.000,0.316
82445255,2024-08-03,05:15:00.000,0.252
82445255,2024-08-03,05:30:00.000,0.228
82445255,2024-08-03,05:45:00.000,0.284
82445255,2024-08-03,06:00:00.000,0.32
82445255,2024-08-03,06:15:00.000,0.316
82445255,2024-08-03,06:30:00.000,0.272
82445255,2024-08-03,06:45:00.000,0.232
82445255,2024-08-03,07:00:00.000,0.196
82445255,2024-08-03,07:15:00.000,0.248
82445255,2024-08-03,07:30:00.000,0.244
82445255,2024-08-03,07:45:00.000,0.224
82445255,2024-08-03,08:00:00.000,0.156
82445255,2024-08-03,08:15:00.000,0.16
82445255,2024-08-03,08:30:00.000,0.248
82445255,2024-08-03,08:45:00.000,0.244
82445255,2024-08-03,09:00:00.000,0.24
82445255,2024-08-03,09:15:00.000,0.16
82445255,2024-08-03,09:30:00.000,0.156
82445255,2024-08-03,09:45:00.000,0.228
82445255,2024-08-03,10:00:00.000,0.244
82445255,2024-08-03,10:15:00.000,0.388
82445255,2024-08-03,10:30:00.000,0.32
82445255,2024-08-03,10:45:00.000,0.188
82445255,2024-08-03,11:00:00.000,0.268
82445255,2024-08-03,11:15:00.000,0.256
82445255,2024-08-03,11:30:00.000,0.248
82445255,2024-08-03,11:45:00.000,0.248
82445255,2024-08-03,12:00:00.000,0.24
82445255,2024-08-03,12:15:00.000,0.248
82445255,2024-08-03,12:30:00.000,0.24
82445255,2024-08-03,12:45:00.000,0.244
82445255,2024-08-03,13:00:00.000,0.224
82445255,2024-08-03,13:15:00.000,0.164
82445255,2024-08-03,13:30:00.000,0.156
82445255,2024-08-03,13:45:00.000,0.244
82445255,2024-08-03,14:00:00.000,0.536
82445255,2024-08-03,14:15:00.000,1.54
82445255,2024-08-03,14:30:00.000,0.18
82445255,2024-08-03,14:45:00.000,0.348
82445255,2024-08-03,15:00:00.000,1.66
82445255,2024-08-03,15:15:00.000,0.132
82445255,2024-08-03,15:30:00.000,0.724
82445255,2024-08-03,15:45:00.000,1.612
82445255,2024-08-03,16:00:00.000,0.488
82445255,2024-08-03,16:15:00.000,1.68
82445255,2024-08-03,16:30:00.000,0.196
82445255,2024-08-03,16:45:00.000,1.784
82445255,2024-08-03,17:00:00.000,0.944
82445255,2024-08-03,17:15:00.000,0.772
82445255,2024-08-03,17:30:00.000,0.24
82445255,2024-08-03,17:45:00.000,0.712
82445255,2024-08-03,18:00:00.000,1.184
82445255,2024-08-03,18:15:00.000,0.344
82445255,2024-08-03,18:30:00.000,1.096
82445255,2024-08-03,18:45:00.000,0.212
82445255,2024-08-03,19:00:00.000,0.248
82445255,2024-08-03,19:15:00.000,0.184
82445255,2024-08-03,19:30:00.000,1.064
82445255,2024-08-03,19:45:00.000,0.156
82445255,2024-08-03,20:00:00.000,0.248
82445255,2024-08-03,20:15:00.000,0.852
82445255,2024-08-03,20:30:00.000,1.936
82445255,2024-08-03,20:45:00.000,1.444
82445255,2024-08-03,21:00:00.000,1.648
82445255,2024-08-03,21:15:00.000,1.144
82445255,2024-08-03,21:30:00.000,0.976
82445255,2024-08-03,21:45:00.000,0.896
82445255,2024-08-03,22:00:00.000,0.808
82445255,2024-08-03,22:15:00.000,0.72
82445255,2024-08-03,22:30:00.000,0.74
82445255,2024-08-03,22:45:00.000,0.816
82445255,2024-08-03,23:00:00.000,0.316
82445255,2024-08-03,23:15:00.000,0.3
82445255,2024-08-03,23:30:00.000,0.432
82445255,2024-08-03,23:45:00.000,0.544
82445255,2024-08-04,00:00:00.000,0.316
82445255,2024-08-04,00:15:00.000,0.46
82445255,2024-08-04,00:30:00.000,0.668
82445255,2024-08-04,00:45:00.000,0.244
82445255,2024-08-04,01:00:00.000,0.236
82445255,2024-08-04,01:15:00.000,0.448
82445255,2024-08-04,01:30:00.000,0.644
82445255,2024-08-04,01:45:00.000,0.316
82445255,2024-08-04,02:00:00.000,0.28
82445255,2024-08-04,02:15:00.000,0.232
82445255,2024-08-04,02:30:00.000,0.252
82445255,2024-08-04,02:45:00.000,0.32
82445255,2024-08-04,03:00:00.000,0.32
82445255,2024-08-04,03:15:00.000,0.316
82445255,2024-08-04,03:30:00.000,0.24
82445255,2024-08-04,03:45:00.000,0.232
82445255,2024-08-04,04:00:00.000,0.296
82445255,2024-08-04,04:15:00.000,0.32
82445255,2024-08-04,04:30:00.000,0.316
82445255,2024-08-04,04:45:00.000,0.28
82445255,2024-08-04,05:00:00.000,0.236
82445255,2024-08-04,05:15:00.000,0.24
82445255,2024-08-04,05:30:00.000,0.324
82445255,2024-08-04,05:45:00.000,0.316
82445255,2024-08-04,06:00:00.000,0.32
82445255,2024-08-04,06:15:00.000,0.236
82445255,2024-08-04,06:30:00.000,0.236
82445255,2024-08-04,06:45:00.000,0.288
82445255,2024-08-04,07:00:00.000,0.312
82445255,2024-08-04,07:15:00.000,0.244
82445255,2024-08-04,07:30:00.000,0.208
82445255,2024-08-04,07:45:00.000,0.16
82445255,2024-08-04,08:00:00.000,0.176
82445255,2024-08-04,08:15:00.000,0.248
82445255,2024-08-04,08:30:00.000,0.244
82445255,2024-08-04,08:45:00.000,0.24
82445255,2024-08-04,09:00:00.000,0.164
82445255,2024-08-04,09:15:00.000,0.156
82445255,2024-08-04,09:30:00.000,0.224
82445255,2024-08-04,09:45:00.000,0.328
82445255,2024-08-04,10:00:00.000,0.396
82445255,2024-08-04,10:15:00.000,0.156
82445255,2024-08-04,10:30:00.000,0.284
82445255,2024-08-04,10:45:00.000,0.252
82445255,2024-08-04,11:00:00.000,0.252
82445255,2024-08-04,11:15:00.000,0.244
82445255,2024-08-04,11:30:00.000,1.56
82445255,2024-08-04,11:45:00.000,2.464
82445255,2024-08-04,12:00:00.000,1.708
82445255,2024-08-04,12:15:00.000,1.252
82445255,2024-08-04,12:30:00.000,1.04
82445255,2024-08-04,12:45:00.000,1.1
82445255,2024-08-04,13:00:00.000,0.904
82445255,2024-08-04,13:15:00.000,2.484
82445255,2024-08-04,13:30:00.000,3.244
82445255,2024-08-04,13:45:00.000,3.26
82445255,2024-08-04,14:00:00.000,2.072
82445255,2024-08-04,14:15:00.000,1.14
82445255,2024-08-04,14:30:00.000,3.012
82445255,2024-08-04,14:45:00.000,2.996
82445255,2024-08-04,15:00:00.000,2.484
82445255,2024-08-04,15:15:00.000,1.284
82445255,2024-08-04,15:30:00.000,1.196
82445255,2024-08-04,15:45:00.000,1.136
82445255,2024-08-04,16:00:00.000,1.132
82445255,2024-08-04,16:15:00.000,1.2
82445255,2024-08-04,16:30:00.000,1.104
82445255,2024-08-04,16:45:00.000,0.2
82445255,2024-08-04,17:00:00.000,0.2
82445255,2024-08-04,17:15:00.000,0.156
82445255,2024-08-04,17:30:00.000,1.46
82445255,2024-08-04,17:45:00.000,3.372
82445255,2024-08-04,18:00:00.000,2.06
82445255,2024-08-04,18:15:00.000,1.348
82445255,2024-08-04,18:30:00.000,1.308
82445255,2024-08-04,18:45:00.000,1.204
82445255,2024-08-04,19:00:00.000,1.264
82445255,2024-08-04,19:15:00.000,1.196
82445255,2024-08-04,19:30:00.000,1.084
82445255,2024-08-04,19:45:00.000,0.176
82445255,2024-08-04,20:00:00.000,0.16
82445255,2024-08-04,20:15:00.000,0.18
82445255,2024-08-04,20:30:00.000,1.084
82445255,2024-08-04,20:45:00.000,2.072
82445255,2024-08-04,21:00:00.000,1.488
82445255,2024-08-04,21:15:00.000,1.984
82445255,2024-08-04,21:30:00.000,2.156
82445255,2024-08-04,21:45:00.000,3.184
82445255,2024-08-04,22:00:00.000,3.224
82445255,2024-08-04,22:15:00.000,3.036
82445255,2024-08-04,22:30:00.000,2.332
82445255,2024-08-04,22:45:00.000,0.8
82445255,2024-08-04,23:00:00.000,0.804
82445255,2024-08-04,23:15:00.000,0.824
82445255,2024-08-04,23:30:00.000,0.84
82445255,2024-08-04,23:45:00.000,0.264
82445255,2024-08-05,00:00:00.000,0.436
82445255,2024-08-05,00:15:00.000,0.62
82445255,2024-08-05,00:30:00.000,0.34
82445255,2024-08-05,00:45:00.000,0.336
82445255,2024-08-05,01:00:00.000,0.288
82445255,2024-08-05,01:15:00.000,0.252
82445255,2024-08-05,01:30:00.000,0.288
82445255,2024-08-05,01:45:00.000,0.34
82445255,2024-08-05,02:00:00.000,0.34
82445255,2024-08-05,02:15:00.000,0.312
82445255,2024-08-05,02:30:00.000,0.256
82445255,2024-08-05,02:45:00.000,0.252
82445255,2024-08-05,03:00:00.000,0.348
82445255,2024-08-05,03:15:00.000,0.34
82445255,2024-08-05,03:30:00.000,0.34
82445255,2024-08-05,03:45:00.000,0.264
82445255,2024-08-05,04:00:00.000,0.256
82445255,2024-08-05,04:15:00.000,0.308
82445255,2024-08-05,04:30:00.000,0.344
82445255,2024-08-05,04:45:00.000,0.336
82445255,2024-08-05,05:00:00.000,0.304
82445255,2024-08-05,05:15:00.000,0.256
82445255,2024-08-05,05:30:00.000,0.268
82445255,2024-08-05,05:45:00.000,0.34
82445255,2024-08-05,06:00:00.000,0.34
82445255,2024-08-05,06:15:00.000,0.336
82445255,2024-08-05,06:30:00.000,0.26
82445255,2024-08-05,06:45:00.000,0.252
82445255,2024-08-05,07:00:00.000,0.276
82445255,2024-08-05,07:15:00.000,0.264
82445255,2024-08-05,07:30:00.000,0.264
82445255,2024-08-05,07:45:00.000,0.212
82445255,2024-08-05,08:00:00.000,0.184
82445255,2024-08-05,08:15:00.000,0.208
82445255,2024-08-05,08:30:00.000,0.264
82445255,2024-08-05,08:45:00.000,0.264
82445255,2024-08-05,09:00:00.000,0.24
82445255,2024-08-05,09:15:00.000,0.176
82445255,2024-08-05,09:30:00.000,0.18
82445255,2024-08-05,09:45:00.000,0.268
82445255,2024-08-05,10:00:00.000,0.492
82445255,2024-08-05,10:15:00.000,0.232
82445255,2024-08-05,10:30:00.000,0.24
82445255,2024-08-05,10:45:00.000,0.284
82445255,2024-08-05,11:00:00.000,0.276
82445255,2024-08-05,11:15:00.000,0.272
82445255,2024-08-05,11:30:00.000,0.264
82445255,2024-08-05,11:45:00.000,0.264
82445255,2024-08-05,12:00:00.000,0.264
82445255,2024-08-05,12:15:00.000,0.264
82445255,2024-08-05,12:30:00.000,0.26
82445255,2024-08-05,12:45:00.000,0.18
82445255,2024-08-05,13:00:00.000,0.176
82445255,2024-08-05,13:15:00.000,0.252
82445255,2024-08-05,13:30:00.000,0.56
82445255,2024-08-05,13:45:00.000,1.056
82445255,2024-08-05,14:00:00.000,0.26
82445255,2024-08-05,14:15:00.000,0.852
82445255,2024-08-05,14:30:00.000,0.752
82445255,2024-08-05,14:45:00.000,1.472
82445255,2024-08-05,15:00:00.000,0.66
82445255,2024-08-05,15:15:00.000,2.26
82445255,2024-08-05,15:30:00.000,2.236
82445255,2024-08-05,15:45:00.000,2.176
82445255,2024-08-05,16:00:00.000,2.188
82445255,2024-08-05,16:15:00.000,2.26
82445255,2024-08-05,16:30:00.000,1.572
82445255,2024-08-05,16:45:00.000,1.816
82445255,2024-08-05,17:00:00.000,1.668
82445255,2024-08-05,17:15:00.000,1.368
82445255,2024-08-05,17:30:00.000,1.444
82445255,2024-08-05,17:45:00.000,1.388
82445255,2024-08-05,18:00:00.000,0.252
82445255,2024-08-05,18:15:00.000,0.12
82445255,2024-08-05,18:30:00.000,0.18
82445255,2024-08-05,18:45:00.000,0.228
82445255,2024-08-05,19:00:00.000,0.268
82445255,2024-08-05,19:15:00.000,0.268
82445255,2024-08-05,19:30:00.000,0.252
82445255,2024-08-05,19:45:00.000,0.184
82445255,2024-08-05,20:00:00.000,0.176
82445255,2024-08-05,20:15:00.000,1.164
82445255,2024-08-05,20:30:00.000,2.044
82445255,2024-08-05,20:45:00.000,2.104
82445255,2024-08-05,21:00:00.000,1.416
82445255,2024-08-05,21:15:00.000,1.64
82445255,2024-08-05,21:30:00.000,1.312
82445255,2024-08-05,21:45:00.000,1.148
82445255,2024-08-05,22:00:00.000,1.084
82445255,2024-08-05,22:15:00.000,1.02
82445255,2024-08-05,22:30:00.000,0.968
82445255,2024-08-05,22:45:00.000,0.568
82445255,2024-08-05,23:00:00.000,0.896
82445255,2024-08-05,23:15:00.000,0.9
82445255,2024-08-05,23:30:00.000,0.632
82445255,2024-08-05,23:45:00.000,0.396
82445255,2024-08-06,00:00:00.000,0.652
82445255,2024-08-06,00:15:00.000,0.536
82445255,2024-08-06,00:30:00.000,0.792
82445255,2024-08-06,00:45:00.000,0.356
82445255,2024-08-06,01:00:00.000,0.672
82445255,2024-08-06,01:15:00.000,0.42
82445255,2024-08-06,01:30:00.000,0.748
82445255,2024-08-06,01:45:00.000,0.464
82445255,2024-08-06,02:00:00.000,0.488
82445255,2024-08-06,02:15:00.000,0.536
82445255,2024-08-06,02:30:00.000,0.312
82445255,2024-08-06,02:45:00.000,0.344
82445255,2024-08-06,03:00:00.000,0.336
82445255,2024-08-06,03:15:00.000,0.272
82445255,2024-08-06,03:30:00.000,0.256
82445255,2024-08-06,03:45:00.000,0.308
82445255,2024-08-06,04:00:00.000,0.34
82445255,2024-08-06,04:15:00.000,0.34
82445255,2024-08-06,04:30:00.000,0.288
82445255,2024-08-06,04:45:00.000,0.256
82445255,2024-08-06,05:00:00.000,0.288
82445255,2024-08-06,05:15:00.000,0.344
82445255,2024-08-06,05:30:00.000,0.34
82445255,2024-08-06,05:45:00.000,0.308
82445255,2024-08-06,06:00:00.000,0.252
82445255,2024-08-06,06:15:00.000,0.272
82445255,2024-08-06,06:30:00.000,0.34
82445255,2024-08-06,06:45:00.000,0.344
82445255,2024-08-06,07:00:00.000,0.288
82445255,2024-08-06,07:15:00.000,0.184
82445255,2024-08-06,07:30:00.000,0.18
82445255,2024-08-06,07:45:00.000,0.26
82445255,2024-08-06,08:00:00.000,0.264
82445255,2024-08-06,08:15:00.000,0.268
82445255,2024-08-06,08:30:00.000,0.184
82445255,2024-08-06,08:45:00.000,0.184
82445255,2024-08-06,09:00:00.000,0.236
82445255,2024-08-06,09:15:00.000,0.268
82445255,2024-08-06,09:30:00.000,0.26
82445255,2024-08-06,09:45:00.000,0.204
82445255,2024-08-06,10:00:00.000,0.18
82445255,2024-08-06,10:15:00.000,0.248
82445255,2024-08-06,10:30:00.000,0.476
82445255,2024-08-06,10:45:00.000,0.184
82445255,2024-08-06,11:00:00.000,0.276
82445255,2024-08-06,11:15:00.000,0.288
82445255,2024-08-06,11:30:00.000,0.272
82445255,2024-08-06,11:45:00.000,0.276
82445255,2024-08-06,12:00:00.000,0.264
82445255,2024-08-06,12:15:00.000,0.268
82445255,2024-08-06,12:30:00.000,0.264
82445255,2024-08-06,12:45:00.000,0.268
82445255,2024-08-06,13:00:00.000,0.26
82445255,2024-08-06,13:15:00.000,0.752
82445255,2024-08-06,13:30:00.000,0.816
82445255,2024-08-06,13:45:00.000,0.2
82445255,2024-08-06,14:00:00.000,0.972
82445255,2024-08-06,14:15:00.000,0.884
82445255,2024-08-06,14:30:00.000,0.8
82445255,2024-08-06,14:45:00.000,1.152
82445255,2024-08-06,15:00:00.000,1.548
82445255,2024-08-06,15:15:00.000,0.832
82445255,2024-08-06,15:30:00.000,2.26
82445255,2024-08-06,15:45:00.000,2.264
82445255,2024-08-06,16:00:00.000,2.276
82445255,2024-08-06,16:15:00.000,2.252
82445255,2024-08-06,16:30:00.000,2.228
82445255,2024-08-06,16:45:00.000,2.264
82445255,2024-08-06,17:00:00.000,1.54
82445255,2024-08-06,17:15:00.000,2.288
82445255,2024-08-06,17:30:00.000,1.548
82445255,2024-08-06,17:45:00.000,2.212
82445255,2024-08-06,18:00:00.000,3.08
82445255,2024-08-06,18:15:00.000,3.94
82445255,2024-08-06,18:30:00.000,3.588
82445255,2024-08-06,18:45:00.000,3.272
82445255,2024-08-06,19:00:00.000,2.36
82445255,2024-08-06,19:15:00.000,3.264
82445255,2024-08-06,19:30:00.000,3.236
82445255,2024-08-06,19:45:00.000,2.736
82445255,2024-08-06,20:00:00.000,2.976
82445255,2024-08-06,20:15:00.000,2.872
82445255,2024-08-06,20:30:00.000,2.5
82445255,2024-08-06,20:45:00.000,2.92
82445255,2024-08-06,21:00:00.000,2.84
82445255,2024-08-06,21:15:00.000,2.384
82445255,2024-08-06,21:30:00.000,2.116
82445255,2024-08-06,21:45:00.000,2.128
82445255,2024-08-06,22:00:00.000,2.064
82445255,2024-08-06,22:15:00.000,1.232
82445255,2024-08-06,22:30:00.000,1.22
82445255,2024-08-06,22:45:00.000,1.072
82445255,2024-08-06,23:00:00.000,0.88
82445255,2024-08-06,23:15:00.000,0.736
82445255,2024-08-06,23:30:00.000,0.656
82445255,2024-08-06,23:45:00.000,0.388
82445255,2024-08-07,00:00:00.000,0.312
82445255,2024-08-07,00:15:00.000,0.288
82445255,2024-08-07,00:30:00.000,0.428
82445255,2024-08-07,00:45:00.000,0.576
82445255,2024-08-07,01:00:00.000,0.32
82445255,2024-08-07,01:15:00.000,0.316
82445255,2024-08-07,01:30:00.000,0.256
82445255,2024-08-07,01:45:00.000,0.528
82445255,2024-08-07,02:00:00.000,0.544
82445255,2024-08-07,02:15:00.000,0.32
82445255,2024-08-07,02:30:00.000,0.308
82445255,2024-08-07,02:45:00.000,0.588
82445255,2024-08-07,03:00:00.000,0.428
82445255,2024-08-07,03:15:00.000,0.308
82445255,2024-08-07,03:30:00.000,0.656
82445255,2024-08-07,03:45:00.000,0.488
82445255,2024-08-07,04:00:00.000,0.228
82445255,2024-08-07,04:15:00.000,0.496
82445255,2024-08-07,04:30:00.000,0.58
82445255,2024-08-07,04:45:00.000,0.32
82445255,2024-08-07,05:00:00.000,0.268
82445255,2024-08-07,05:15:00.000,0.236
82445255,2024-08-07,05:30:00.000,0.264
82445255,2024-08-07,05:45:00.000,0.324
82445255,2024-08-07,06:00:00.000,0.528
82445255,2024-08-07,06:15:00.000,0.532
82445255,2024-08-07,06:30:00.000,0.228
82445255,2024-08-07,06:45:00.000,0.288
82445255,2024-08-07,07:00:00.000,0.276
82445255,2024-08-07,07:15:00.000,0.248
82445255,2024-08-07,07:30:00.000,0.164
82445255,2024-08-07,07:45:00.000,0.16
82445255,2024-08-07,08:00:00.000,0.228
82445255,2024-08-07,08:15:00.000,0.244
82445255,2024-08-07,08:30:00.000,0.236
82445255,2024-08-07,08:45:00.000,0.16
82445255,2024-08-07,09:00:00.000,0.152
82445255,2024-08-07,09:15:00.000,0.244
82445255,2024-08-07,09:30:00.000,0.236
82445255,2024-08-07,09:45:00.000,0.364
82445255,2024-08-07,10:00:00.000,0.352
82445255,2024-08-07,10:15:00.000,0.172
82445255,2024-08-07,10:30:00.000,0.284
82445255,2024-08-07,10:45:00.000,0.26
82445255,2024-08-07,11:00:00.000,0.244
82445255,2024-08-07,11:15:00.000,0.244
82445255,2024-08-07,11:30:00.000,0.236
82445255,2024-08-07,11:45:00.000,0.24
82445255,2024-08-07,12:00:00.000,0.22
82445255,2024-08-07,12:15:00.000,0.156
82445255,2024-08-07,12:30:00.000,0.168
82445255,2024-08-07,12:45:00.000,0.76
82445255,2024-08-07,13:00:00.000,0.864
82445255,2024-08-07,13:15:00.000,1.18
82445255,2024-08-07,13:30:00.000,0.236
82445255,2024-08-07,13:45:00.000,0.516
82445255,2024-08-07,14:00:00.000,1.108
82445255,2024-08-07,14:15:00.000,1.352
82445255,2024-08-07,14:30:00.000,0.428
82445255,2024-08-07,14:45:00.000,1.5
82445255,2024-08-07,15:00:00.000,1.056
82445255,2024-08-07,15:15:00.000,0.584
82445255,2024-08-07,15:30:00.000,0.8
82445255,2024-08-07,15:45:00.000,1.428
82445255,2024-08-07,16:00:00.000,1.432
82445255,2024-08-07,16:15:00.000,0.532
82445255,2024-08-07,16:30:00.000,0.972
82445255,2024-08-07,16:45:00.000,2.224
82445255,2024-08-07,17:00:00.000,2.24
82445255,2024-08-07,17:15:00.000,2.204
82445255,2024-08-07,17:30:00.000,2.124
82445255,2024-08-07,17:45:00.000,2.148
82445255,2024-08-07,18:00:00.000,2.216
82445255,2024-08-07,18:15:00.000,2.196
82445255,2024-08-07,18:30:00.000,2.14
82445255,2024-08-07,18:45:00.000,1.444
82445255,2024-08-07,19:00:00.000,0.924
82445255,2024-08-07,19:15:00.000,0.164
82445255,2024-08-07,19:30:00.000,0.236
82445255,2024-08-07,19:45:00.000,0.248
82445255,2024-08-07,20:00:00.000,2.028
82445255,2024-08-07,20:15:00.000,2.072
82445255,2024-08-07,20:30:00.000,1.772
82445255,2024-08-07,20:45:00.000,2.532
82445255,2024-08-07,21:00:00.000,2.644
82445255,2024-08-07,21:15:00.000,2.788
82445255,2024-08-07,21:30:00.000,4.248
82445255,2024-08-07,21:45:00.000,3.836
82445255,2024-08-07,22:00:00.000,3.328
82445255,2024-08-07,22:15:00.000,2.316
82445255,2024-08-07,22:30:00.000,2.728
82445255,2024-08-07,22:45:00.000,3.012
82445255,2024-08-07,23:00:00.000,2.728
82445255,2024-08-07,23:15:00.000,2.032
82445255,2024-08-07,23:30:00.000,0.804
82445255,2024-08-07,23:45:00.000,0.32
82445255,2024-08-08,00:00:00.000,0.312
82445255,2024-08-08,00:15:00.000,0.268
82445255,2024-08-08,00:30:00.000,0.232
82445255,2024-08-08,00:45:00.000,0.272
82445255,2024-08-08,01:00:00.000,0.32
82445255,2024-08-08,01:15:00.000,0.316
82445255,2024-08-08,01:30:00.000,0.26
82445255,2024-08-08,01:45:00.000,0.232
82445255,2024-08-08,02:00:00.000,0.28
82445255,2024-08-08,02:15:00.000,0.32
82445255,2024-08-08,02:30:00.000,0.316
82445255,2024-08-08,02:45:00.000,0.252
82445255,2024-08-08,03:00:00.000,0.236
82445255,2024-08-08,03:15:00.000,0.284
82445255,2024-08-08,03:30:00.000,0.32
82445255,2024-08-08,03:45:00.000,0.312
82445255,2024-08-08,04:00:00.000,0.252
82445255,2024-08-08,04:15:00.000,0.228
82445255,2024-08-08,04:30:00.000,0.296
82445255,2024-08-08,04:45:00.000,0.316
82445255,2024-08-08,05:00:00.000,0.316
82445255,2024-08-08,05:15:00.000,0.236
82445255,2024-08-08,05:30:00.000,0.236
82445255,2024-08-08,05:45:00.000,0.3
82445255,2024-08-08,06:00:00.000,0.32
82445255,2024-08-08,06:15:00.000,0.308
82445255,2024-08-08,06:30:00.000,0.232
82445255,2024-08-08,06:45:00.000,0.228
82445255,2024-08-08,07:00:00.000,0.308
82445255,2024-08-08,07:15:00.000,0.24
82445255,2024-08-08,07:30:00.000,0.228
82445255,2024-08-08,07:45:00.000,0.152
82445255,2024-08-08,08:00:00.000,0.168
82445255,2024-08-08,08:15:00.000,0.244
82445255,2024-08-08,08:30:00.000,0.244
82445255,2024-08-08,08:45:00.000,0.388
82445255,2024-08-08,09:00:00.000,0.34
82445255,2024-08-08,09:15:00.000,0.184
82445255,2024-08-08,09:30:00.000,0.284
82445255,2024-08-08,09:45:00.000,0.256
82445255,2024-08-08,10:00:00.000,0.248
82445255,2024-08-08,10:15:00.000,0.24
82445255,2024-08-08,10:30:00.000,0.24
82445255,2024-08-08,10:45:00.000,0.236
82445255,2024-08-08,11:00:00.000,0.18
82445255,2024-08-08,11:15:00.000,0.152
82445255,2024-08-08,11:30:00.000,0.216
82445255,2024-08-08,11:45:00.000,0.24
82445255,2024-08-08,12:00:00.000,0.236
82445255,2024-08-08,12:15:00.000,0.176
82445255,2024-08-08,12:30:00.000,0.156
82445255,2024-08-08,12:45:00.000,0.216
82445255,2024-08-08,13:00:00.000,0.24
82445255,2024-08-08,13:15:00.000,0.236
82445255,2024-08-08,13:30:00.000,0.176
82445255,2024-08-08,13:45:00.000,0.152
82445255,2024-08-08,14:00:00.000,0.224
82445255,2024-08-08,14:15:00.000,0.24
82445255,2024-08-08,14:30:00.000,0.244
82445255,2024-08-08,14:45:00.000,0.196
82445255,2024-08-08,15:00:00.000,0.16
82445255,2024-08-08,15:15:00.000,0.828
82445255,2024-08-08,15:30:00.000,2.12
82445255,2024-08-08,15:45:00.000,2.112
82445255,2024-08-08,16:00:00.000,1.376
82445255,2024-08-08,16:15:00.000,1.472
82445255,2024-08-08,16:30:00.000,1.408
82445255,2024-08-08,16:45:00.000,1.792
82445255,2024-08-08,17:00:00.000,1.296
82445255,2024-08-08,17:15:00.000,1.084
82445255,2024-08-08,17:30:00.000,1.088
82445255,2024-08-08,17:45:00.000,1.196
82445255,2024-08-08,18:00:00.000,0.948
82445255,2024-08-08,18:15:00.000,0.156
82445255,2024-08-08,18:30:00.000,0.184
