datetime,total_kw
2024-08-05 16:30:00,316.796
2024-08-05 16:45:00,309.62
2024-08-05 17:00:00,319.32
2024-08-05 17:15:00,292.812
2024-08-05 17:30:00,297.444
2024-08-05 17:45:00,297.9
2024-08-05 18:00:00,273.712
2024-08-05 18:15:00,257.596
2024-08-05 18:30:00,262.46
2024-08-05 18:45:00,270.988
2024-08-05 19:00:00,275.096
2024-08-05 19:15:00,275.324
2024-08-05 19:30:00,280.576
2024-08-05 19:45:00,259.368
2024-08-05 20:00:00,272.436
2024-08-05 20:15:00,257.888
2024-08-05 20:30:00,259.788
2024-08-05 20:45:00,245.68
2024-08-05 21:00:00,245.708
2024-08-05 21:15:00,241.528
2024-08-05 21:30:00,230.804
2024-08-05 21:45:00,229.356
2024-08-05 22:00:00,227.776
2024-08-05 22:15:00,231.584
2024-08-05 22:30:00,237.84
2024-08-05 22:45:00,225.176
2024-08-05 23:00:00,221.236
2024-08-05 23:15:00,246.176
2024-08-05 23:30:00,210.512
2024-08-05 23:45:00,195.18
2024-08-06 00:00:00,192.156
2024-08-06 00:15:00,189.436
2024-08-06 00:30:00,186.416
2024-08-06 00:45:00,182.028
2024-08-06 01:00:00,179.964
2024-08-06 01:15:00,172.076
2024-08-06 01:30:00,165.692
2024-08-06 01:45:00,158.712
2024-08-06 02:00:00,150.192
2024-08-06 02:15:00,142.06
2024-08-06 02:30:00,147.12
2024-08-06 02:45:00,140.94
2024-08-06 03:00:00,139.7
2024-08-06 03:15:00,135.1
2024-08-06 03:30:00,138.792
2024-08-06 03:45:00,131.632
2024-08-06 04:00:00,145.46
2024-08-06 04:15:00,129.284
2024-08-06 04:30:00,129.132
2024-08-06 04:45:00,125.152
2024-08-06 05:00:00,128.32
2024-08-06 05:15:00,121.3
2024-08-06 05:30:00,115.604
2024-08-06 05:45:00,116.712
2024-08-06 06:00:00,111.336
2024-08-06 06:15:00,109.364
2024-08-06 06:30:00,115.412
2024-08-06 06:45:00,120.388
2024-08-06 07:00:00,108.64
2024-08-06 07:15:00,106.088
2024-08-06 07:30:00,108.068
2024-08-06 07:45:00,108.572
2024-08-06 08:00:00,111.62
2024-08-06 08:15:00,126.652
2024-08-06 08:30:00,139.22
2024-08-06 08:45:00,143.968
2024-08-06 09:00:00,141.764
2024-08-06 09:15:00,139.024
2024-08-06 09:30:00,147.904
2024-08-06 09:45:00,150.66
2024-08-06 10:00:00,158.252
2024-08-06 10:15:00,167.56799999999998
2024-08-06 10:30:00,178.472
2024-08-06 10:45:00,187.664
2024-08-06 11:00:00,203.012
2024-08-06 11:15:00,228.504
2024-08-06 11:30:00,204.716
2024-08-06 11:45:00,222.764
2024-08-06 12:00:00,245.328
2024-08-06 12:15:00,254.12
2024-08-06 12:30:00,246.52
2024-08-06 12:45:00,262.704
2024-08-06 13:00:00,278.096
2024-08-06 13:15:00,266.46
2024-08-06 13:30:00,256.796
2024-08-06 13:45:00,261.336
2024-08-06 14:00:00,277.064
2024-08-06 14:15:00,297.812
2024-08-06 14:30:00,295.256
2024-08-06 14:45:00,294.896
2024-08-06 15:00:00,309.316
2024-08-06 15:15:00,277.836
2024-08-06 15:30:00,290.696
2024-08-06 15:45:00,293.344
2024-08-06 16:00:00,310.432
2024-08-06 16:15:00,315.808
2024-08-06 16:30:00,321.108
2024-08-06 16:45:00,341.24
2024-08-06 17:00:00,347.524
2024-08-06 17:15:00,339.552
2024-08-06 17:30:00,349.052
2024-08-06 17:45:00,339.508
2024-08-06 18:00:00,351.032
2024-08-06 18:15:00,346.988
2024-08-06 18:30:00,348.628
2024-08-06 18:45:00,344.312
2024-08-06 19:00:00,326.54
2024-08-06 19:15:00,323.172
2024-08-06 19:30:00,304.26800000000003
2024-08-06 19:45:00,305.16
2024-08-06 20:00:00,312.75600000000003
2024-08-06 20:15:00,312.68
2024-08-06 20:30:00,301.172
2024-08-06 20:45:00,282.5
2024-08-06 21:00:00,274.824
2024-08-06 21:15:00,269.588
2024-08-06 21:30:00,273.332
2024-08-06 21:45:00,280.328
2024-08-06 22:00:00,285.508
2024-08-06 22:15:00,269.972
2024-08-06 22:30:00,256.824
2024-08-06 22:45:00,249.128
2024-08-06 23:00:00,244.60399999999998
2024-08-06 23:15:00,236.008
2024-08-06 23:30:00,239.708
2024-08-06 23:45:00,227.364
