datetime,total_kw
2024-08-05 15:45:00,17.072
2024-08-05 16:00:00,20.716
2024-08-05 16:15:00,18.8
2024-08-05 16:30:00,18.44
2024-08-05 16:45:00,18.080000000000002
2024-08-05 17:00:00,16.971999999999998
2024-08-05 17:15:00,15.628
2024-08-05 17:30:00,18.076
2024-08-05 17:45:00,13.508
2024-08-05 18:00:00,11.56
2024-08-05 18:15:00,10.9
2024-08-05 18:30:00,9.82
2024-08-05 18:45:00,13.224
2024-08-05 19:00:00,12.132
2024-08-05 19:15:00,11.052
2024-08-05 19:30:00,10.187999999999999
2024-08-05 19:45:00,8.824
2024-08-05 20:00:00,9.004
2024-08-05 20:15:00,11.32
2024-08-05 20:30:00,10.512
2024-08-05 20:45:00,11.62
2024-08-05 21:00:00,9.591999999999999
2024-08-05 21:15:00,9.447999999999999
2024-08-05 21:30:00,9.036
2024-08-05 21:45:00,10.86
2024-08-05 22:00:00,8.944
2024-08-05 22:15:00,11.0
2024-08-05 22:30:00,9.936
2024-08-05 22:45:00,11.636
2024-08-05 23:00:00,11.096
2024-08-05 23:15:00,13.847999999999999
2024-08-05 23:30:00,9.884
2024-08-05 23:45:00,10.112
2024-08-06 00:00:00,11.376
2024-08-06 00:15:00,8.728
2024-08-06 00:30:00,7.356
2024-08-06 00:45:00,7.136
2024-08-06 01:00:00,6.392
2024-08-06 01:15:00,5.708
2024-08-06 01:30:00,4.672
2024-08-06 01:45:00,5.784000000000001
2024-08-06 02:00:00,6.844
2024-08-06 02:15:00,6.752000000000001
2024-08-06 02:30:00,7.180000000000001
2024-08-06 02:45:00,8.104
2024-08-06 03:00:00,5.708
2024-08-06 03:15:00,4.5120000000000005
2024-08-06 03:30:00,5.876
2024-08-06 03:45:00,5.636
2024-08-06 04:00:00,6.272
2024-08-06 04:15:00,5.748
2024-08-06 04:30:00,3.752
2024-08-06 04:45:00,3.98
2024-08-06 05:00:00,4.86
2024-08-06 05:15:00,3.656
2024-08-06 05:30:00,4.36
2024-08-06 05:45:00,5.132
2024-08-06 06:00:00,3.66
2024-08-06 06:15:00,3.416
2024-08-06 06:30:00,4.9879999999999995
2024-08-06 06:45:00,3.1
2024-08-06 07:00:00,3.468
2024-08-06 07:15:00,3.828
2024-08-06 07:30:00,6.172000000000001
2024-08-06 07:45:00,7.116
2024-08-06 08:00:00,7.848
2024-08-06 08:15:00,7.4399999999999995
2024-08-06 08:30:00,6.172
2024-08-06 08:45:00,6.9799999999999995
2024-08-06 09:00:00,5.707999999999999
2024-08-06 09:15:00,6.852
2024-08-06 09:30:00,4.263999999999999
2024-08-06 09:45:00,6.5
2024-08-06 10:00:00,4.868
2024-08-06 10:15:00,6.26
2024-08-06 10:30:00,8.244
2024-08-06 10:45:00,5.5
2024-08-06 11:00:00,6.872
2024-08-06 11:15:00,9.04
2024-08-06 11:30:00,10.06
2024-08-06 11:45:00,12.324
2024-08-06 12:00:00,9.544
2024-08-06 12:15:00,9.972000000000001
